X	         Y      	Time	Street	        Offense	Date     	Tract
1335653.843	401461.8836	36042	1500 DAGMAR AV	ROBBERY	9/4/1998	191600
1349376.805	406757.2383	36042	2200 E CARSON ST	ROBBERY	9/4/1998	160900
1342810.289	415644.2329	36042	601 PRESSLEY ST	ROBBERY	9/4/1998	230400
1356267.06	418597.6441	36042	338 PEARL ST	AGGRAVATED ASSAULT	9/4/1998	80200
1367518.321	419696.1697	36042	613 PAULSON AV	RAPE	9/4/1998	120400
1367518.321	419696.1697	36042	613 PAULSON AV	RAPE	9/4/1998	120400
1354197.369	423712.8817	36042	4728 PLUMMER ST	ROBBERY	9/4/1998	90100
1342309.322	410494.2317	36043	219 SMITHFIELD ST	ROBBERY	9/5/1998	20100
1353818.884	410594.5693	36043	233 MCKEE PL	ROBBERY	9/5/1998	40500
1354179.824	411292.7088	36043	3714 FORBES AV	ROBBERY	9/5/1998	40500
1327768.721	413716.9442	36043	800 WOODLOW ST	ROBBERY	9/5/1998	281400
1373915.748	417671.8146	36043	1304 FERRIS CT	AGGRAVATED ASSAULT	9/5/1998	130100
1369222.91	418865.5046	36043	6741 ATWELL ST	ROBBERY	9/5/1998	120700
1346720.91	418900.1	36043	1501 LOWRIE ST	AGGRAVATED ASSAULT	9/5/1998	240600
1360356.8	419980.1555	36043	200 N AIKEN AV	AGGRAVATED ASSAULT	9/5/1998	111400
1330936.573	426665.463	36043	1709 TERMON AV	RAPE	9/5/1998	270100
1330936.573	426665.463	36043	1709 TERMON AV	ROBBERY	9/5/1998	270100
1357966.159	415939.3575	36044	5020 CENTRE AV	ROBBERY	9/6/1998	70900
1358599.169	416517.4776	36044	5200 BAUM BL	ROBBERY	9/6/1998	80400
1359518.627	419275.3255	36044	204 S ATLANTIC AV	AGGRAVATED ASSAULT	9/6/1998	80600
1359518.627	419275.3255	36044	204 S ATLANTIC AV	RAPE	9/6/1998	80600
1363595.478	421158.9898	36044	5800 HAYS ST	AGGRAVATED ASSAULT	9/6/1998	111300
1349773.077	406112.9041	36046	133 S TWENTY-THIRD ST	ROBBERY	9/8/1998	160900
1341790.155	411339.012	36046	200 FORBES AV	ROBBERY	9/8/1998	20100
1377365.417	414025.8216	36047	2014 SWISSVALE AV	RAPE	9/9/1998	130600
1356690.651	415948.3411	36047	4740 BAUM BL	ROBBERY	9/9/1998	80400
1346970.763	416083.7197	36047	1 TWENTY-SECOND ST	ROBBERY	9/9/1998	20300
1337758.593	418464.1896	36047	1800 BRIGHTON RD	RAPE	9/9/1998	261400
1341981.441	411021.6897	36048	300 WOOD ST	ROBBERY	9/10/1998	20100
1341014.334	413705.9046	36048	100 ALCOR ST	ROBBERY	9/10/1998	220500
1369965.712	413852.68	36048	7233 PENN AV	AGGRAVATED ASSAULT	9/10/1998	140500
1372385.003	414506.5685	36048	500 N BRADDOCK AV	ROBBERY	9/10/1998	130400
1330909.579	427900.1603	36048	3901 CALIFORNIA AV	ROBBERY	9/10/1998	270100
1353753.79	411336.7554	36049	3608 FIFTH AV	ROBBERY	9/11/1998	40500
1350990.116	415363.9603	36049	2807 BEDFORD AV	AGGRAVATED ASSAULT	9/11/1998	50900
1350990.116	415363.9603	36049	2807 BEDFORD AV	ROBBERY	9/11/1998	50900
1360236.679	419032.1816	36049	200 S GRAHAM ST	ROBBERY	9/11/1998	80600
1361745.729	419343.2848	36049	5600 PENN AV	ROBBERY	9/11/1998	111500
1366057.3	421422.4459	36050	6359 GLENVIEW PL	ROBBERY	9/12/1998	110600
1344689.354	400592.8958	36051	50 KNOX AV	ROBBERY	9/13/1998	300100
1353996.242	410163.2408	36051	3440 LOUISA ST	RAPE	9/13/1998	40500
1347175.127	412858.0187	36051	100 GRANVILLE ST	AGGRAVATED ASSAULT	9/13/1998	30500
1370451.755	416579.0637	36051	711 N LANG AV	AGGRAVATED ASSAULT	9/13/1998	130300
1364360.962	419741.0335	36051	400 SHERIDAN AV	ROBBERY	9/13/1998	111500
1341576.887	411261.1876	36052	1 MARKET SQ	ROBBERY	9/14/1998	20100
1362513.471	418993.2577	36052	5805 PENN AV	ROBBERY	9/14/1998	111500
1333808.234	424720.0326	36052	1300 WOODS RUN AV	ROBBERY	9/14/1998	270300
1349870.777	413736.2683	36053	600 CHAUNCEY ST	AGGRAVATED ASSAULT	9/15/1998	50100
1341258.546	414017.4572	36053	100 FEDERAL ST	AGGRAVATED ASSAULT	9/15/1998	220500
1341258.546	414017.4572	36053	100 FEDERAL ST	ROBBERY	9/15/1998	220500
1374875.72	416063.3626	36053	900 BLACKADORE ST	ROBBERY	9/15/1998	130100
1339495.421	417153.8556	36053	1225 WOLFRUM ST	AGGRAVATED ASSAULT	9/15/1998	220600
1357899.297	420739.9237	36053	400 N MILLVALE AV	ROBBERY	9/15/1998	101700
1341993.916	426104.0331	36053	400 MT. PLEASANT RD	AGGRAVATED ASSAULT	9/15/1998	260900
1340551.062	431352.4225	36053	4260 EVERGREEN RD	ROBBERY	9/15/1998	261200
1354942.506	408560.114	36054	3323 WARD ST	ROBBERY	9/16/1998	40900
1343453.224	410550.1429	36054	500 FORBES AV	ROBBERY	9/16/1998	20100
1341894.408	411329.7816	36054	230 FORBES AV	ROBBERY	9/16/1998	20100
1369643.868	416311.6386	36054	7001 HAMILTON AV	AGGRAVATED ASSAULT	9/16/1998	130300
1364331.674	417741.3845	36054	6320 SHAKESPEARE ST	ROBBERY	9/16/1998	70800
1343616.179	417773.9964	36054	849 CONCORD ST	AGGRAVATED ASSAULT	9/16/1998	230400
1339027.006	417806.2557	36054	500 ALPINE ST	ROBBERY	9/16/1998	250300
1335574.421	421688.8372	36054	1100 HIGHWOOD ST	ROBBERY	9/16/1998	271500
1363807.61	422370.0408	36054	909 N SAINT CLAIR ST	ROBBERY	9/16/1998	110200
1356312.311	406004.5379	36055	201 SALINE ST	ROBBERY	9/17/1998	151600
1361240.843	419395.849	36055	5500 PENN AV	ROBBERY	9/17/1998	80700
1333023.895	421746.6451	36055	2707 PITLER ST	ROBBERY	9/17/1998	271500
1343059.08	424305.065	36055	750 MT. PLEASANT RD	RAPE	9/17/1998	260900
1333488.444	424616.3898	36055	1325 WOODS RUN AV	AGGRAVATED ASSAULT	9/17/1998	271500
1359348.55	405949.6478	36056	4073 BEECHWOOD BL	AGGRAVATED ASSAULT	9/18/1998	151700
1348106.977	406933.9983	36056	1900 E CARSON ST	AGGRAVATED ASSAULT	9/18/1998	170200
1361427.476	416103.3524	36056	620 SUMMERLEA ST	ROBBERY	9/18/1998	70500
1360775.412	416898.8947	36056	500 S NEGLEY AV	ROBBERY	9/18/1998	70900
1347183.24	410164.2203	36057	1700 FORBES AV	ROBBERY	9/19/1998	10300
1371886.752	415512.4294	36057	7356 HAMILTON AV	ROBBERY	9/19/1998	130300
1370378.926	415512.8497	36057	500 CLAWSON ST	AGGRAVATED ASSAULT	9/19/1998	130300
1330450.205	427542.7778	36057	2000 STONELEA ST	ROBBERY	9/19/1998	270100
1344845.109	397519.2729	36058	1303 BROWNSVILLE RD	ROBBERY	9/20/1998	290200
1344436.854	404475.4265	36058	900 E WARRINGTON AV	ROBBERY	9/20/1998	180300
1346720.816	411349.6945	36058	1600 FORESIDE PL	ROBBERY	9/20/1998	30500
1341597.197	412760.4712	36058	100 SIXTEENTH ST	ROBBERY	9/20/1998	20100
1348528.51	416488.9084	36058	2600 PENN AV	AGGRAVATED ASSAULT	9/20/1998	20300
1370455.595	416590.6168	36058	717 N LANG AV	ROBBERY	9/20/1998	130300
1357799.595	426899.6185	36058	212 FIFTY-SEVENTH ST	AGGRAVATED ASSAULT	9/20/1998	101100
1340302.922	411140.6077	36059	600 COMMONWEALTH PL	ROBBERY	9/21/1998	20100
1371634.816	415035.1106	36059	7411 SUSQUEHANNA ST	RAPE	9/21/1998	130300
1338715.819	415189.4312	36059	700 BRIGHTON RD	ROBBERY	9/21/1998	220100
1320736.818	415958.4559	36059	100 VILLAGE RD	ROBBERY	9/21/1998	280800
1350776.351	412467.7017	36060	400 BURROWS ST	RAPE	9/22/1998	51000
1350243.417	414934.7476	36060	2516 BEDFORD AV	ROBBERY	9/22/1998	50900
1343898.252	403705.6468	36061	302 ALLEN ST	ROBBERY	9/23/1998	180300
1373900.385	415582.1177	36061	7808 BENNETT ST	RAPE	9/23/1998	130400
1362571.458	418963.8756	36061	5825 PENN AV	ROBBERY	9/23/1998	111500
1367907.648	419829.9029	36061	645 VANILLA WY	RAPE	9/23/1998	120400
1352223.915	416657.3988	36062	3357 RIDGEWAY ST	ROBBERY	9/24/1998	60500
1356211.812	418996.0693	36062	4602 LIBERTY AV	ROBBERY	9/24/1998	80200
1341670.253	424295.0503	36062	110 HAZLETT ST	ROBBERY	9/24/1998	260900
1356963.819	402395.9928	36063	4402 CHATSWORTH ST	RAPE	9/25/1998	150100
1355956.513	405264.755	36063	223 SYLVANIA AV	RAPE	9/25/1998	150100
1348087.212	406349.7464	36063	1910 LARKINS WY	AGGRAVATED ASSAULT	9/25/1998	170200
1333113.305	411980.1932	36063	400 S MAIN ST	AGGRAVATED ASSAULT	9/25/1998	201900
1361005.339	414447.8229	36063	5514 HOWE ST	ROBBERY	9/25/1998	70300
1320974.691	415512.8993	36063	300 VILLAGE RD	ROBBERY	9/25/1998	280800
1324750.546	417016.9675	36063	3226 HUXLEY ST	ROBBERY	9/25/1998	202200
1334957.824	417330.6813	36063	1400 RUSH ST	ROBBERY	9/25/1998	210700
1341843.844	423762.6945	36063	125 PENFORT ST	AGGRAVATED ASSAULT	9/25/1998	260900
1339428.696	424443.7136	36063	4 MILROY ST	AGGRAVATED ASSAULT	9/25/1998	260700
1343943.601	399517.7695	36064	247 REIFERT ST	AGGRAVATED ASSAULT	9/26/1998	300100
1350570.519	405090.9886	36064	2600 JOSEPHINE ST	ROBBERY	9/26/1998	160800
1331121.114	411876.487	36064	759 STEUBEN ST	RAPE	9/26/1998	202000
1331121.114	411876.487	36064	759 STEUBEN ST	RAPE	9/26/1998	202000
1342968.829	412289.9834	36064	800 LIBERTY AV	ROBBERY	9/26/1998	20100
1344044.606	413244.7458	36064	1100 SMALLMAN ST	ROBBERY	9/26/1998	20300
1371131.582	413285.9093	36064	7501 PENN AV	ROBBERY	9/26/1998	140500
1350617.308	415362.6401	36064	843 FRANCIS ST	ROBBERY	9/26/1998	50900
1361834.071	418429.3546	36064	215 S ST CLAIR ST	ROBBERY	9/26/1998	111500
1343453.224	410550.1429	36065	500 FORBES AV	RAPE	9/27/1998	20100
1343458.002	405201.0081	36066	716 EUREKA ST	AGGRAVATED ASSAULT	9/28/1998	180300
1368349.166	414990.1766	36066	6934 MEADE ST	AGGRAVATED ASSAULT	9/28/1998	140500
1327885.713	419224.7757	36066	300 STADIUM CIR	AGGRAVATED ASSAULT	9/28/1998	201800
1349082.964	412918.191	36067	2204 CENTRE AV	ROBBERY	9/29/1998	50100
1360633.504	414693.543	36067	5431 WALNUT ST	ROBBERY	9/29/1998	70300
1332082.627	423393.3901	36067	3200 BAINTON ST	ROBBERY	9/29/1998	271500
1342161.506	410069.1609	36068	14 SMITHFIELD ST	AGGRAVATED ASSAULT	9/30/1998	20100
1348249.516	411473.2674	36068	2052 BENTLEY DR	RAPE	9/30/1998	51100
1343346.842	412406.7341	36068	900 LIBERTY AV	ROBBERY	9/30/1998	20100
1351954.4	404874.4111	36069	1 THIRTIETH ST	ROBBERY	10/1/1998	160800
1353123.238	408834.687	36069	3200 KENNETT SQ	ROBBERY	10/1/1998	40900
1355780.866	415130.0429	36069	4600 CENTRE AV	ROBBERY	10/1/1998	50700
1336554.999	416090.0424	36069	1130 W NORTH AV	ROBBERY	10/1/1998	210700
1342998.701	416487.0946	36069	709 EAST ST	ROBBERY	10/1/1998	230400
1362788.007	418810.5286	36069	5900 PENN AV	ROBBERY	10/1/1998	111500
1363486.385	418937.8691	36069	6000 BROAD ST	ROBBERY	10/1/1998	111500
1363219.15	419107.8205	36069	5937 BROAD ST	ROBBERY	10/1/1998	111500
1339306.844	407334.9163	36070	318 NATCHEZ ST	ROBBERY	10/2/1998	191400
1355778.029	410613.5037	36070	389 S BOUQUET ST	ROBBERY	10/2/1998	40500
1343752.288	411113.3917	36070	618 CENTRE AV	AGGRAVATED ASSAULT	10/2/1998	20100
1349313.135	412892.2481	36070	2224 CENTRE AV	ROBBERY	10/2/1998	50100
1372596.232	414961.6259	36070	539 N BRADDOCK AV	AGGRAVATED ASSAULT	10/2/1998	130300
1342212.191	415325.4881	36070	318 CEDAR AV	ROBBERY	10/2/1998	230400
1363479.421	417020.5447	36070	200 YARDLEY WY	ROBBERY	10/2/1998	70600
1358323.377	419139.3525	36070	267 S WINEBIDDLE ST	ROBBERY	10/2/1998	80900
1355716.623	420300.9066	36070	4500 FRIENDSHIP AV	ROBBERY	10/2/1998	90300
1342139.35	411271.9271	36071	300 FORBES AV	ROBBERY	10/3/1998	20100
1342139.35	411271.9271	36071	300 FORBES AV	ROBBERY	10/3/1998	20100
1349737.951	414311.7928	36071	2412 WEBSTER AV	AGGRAVATED ASSAULT	10/3/1998	50100
1327771.124	419642.4385	36071	214 TABOR ST	ROBBERY	10/3/1998	201700
1337736.617	395195.9927	36072	2224 STARKAMP ST	AGGRAVATED ASSAULT	10/4/1998	191900
1359078.036	396236.3492	36072	5622 SECOND AV	ROBBERY	10/4/1998	151500
1373756.718	414506.3637	36072	540 CORA ST	ROBBERY	10/4/1998	130400
1359862.521	421649.8529	36072	5300 CORNWALL ST	ROBBERY	10/4/1998	101600
1343396.142	405389.5933	36073	1 MILLBRIDGE ST	AGGRAVATED ASSAULT	10/5/1998	180300
1363792.489	409900.9409	36073	5801 FORBES AV	AGGRAVATED ASSAULT	10/5/1998	140300
1363792.489	409900.9409	36073	5801 FORBES AV	RAPE	10/5/1998	140300
1347162.702	410492.7309	36073	1700 FIFTH AV	ROBBERY	10/5/1998	10300
1346677.695	415026.0442	36073	1900 PENN AV	ROBBERY	10/5/1998	20300
1362387.391	422098.399	36073	5508 BAYWOOD ST	ROBBERY	10/5/1998	111300
1334138.015	422229.2642	36073	2800 SHADELAND AV	ROBBERY	10/5/1998	271500
1331318.898	412548.329	36074	815 CHARTIERS AV	ROBBERY	10/6/1998	202000
1370709.598	413482.5822	36074	7401 PENN AV	ROBBERY	10/6/1998	140500
1327734.777	413569.9299	36074	1000 WOODLOW ST	ROBBERY	10/6/1998	281400
1365376.989	417154.1039	36074	6401 PENN AV	ROBBERY	10/6/1998	111500
1362910.46	418262.3741	36074	5960 BAUM BL	AGGRAVATED ASSAULT	10/6/1998	111500
1340140.01	418328.6436	36074	100 E JEFFERSON ST	AGGRAVATED ASSAULT	10/6/1998	250300
1358877.082	419765.8864	36074	100 N EVALINE ST	AGGRAVATED ASSAULT	10/6/1998	101700
1346711.363	407006.7348	36075	1400 E CARSON ST	ROBBERY	10/7/1998	170200
1363985.23	409863.2039	36075	5820 FORBES AV	AGGRAVATED ASSAULT	10/7/1998	140800
1373633.389	414194.3643	36075	500 CORA ST	AGGRAVATED ASSAULT	10/7/1998	130400
1357114.532	418149.1952	36075	4800 MITRE WY	ROBBERY	10/7/1998	80400
1329541.645	396590.4451	36076	3125 BANKSVILLE RD	ROBBERY	10/8/1998	202300
1345503.542	407000.8802	36076	1006 E CARSON ST	ROBBERY	10/8/1998	170200
1337922.987	418299.0708	36076	1729 BRIGHTON RD	ROBBERY	10/8/1998	250700
1367332.484	418597.3997	36076	6513 MEADOW ST	ROBBERY	10/8/1998	120400
1361952.17	421576.065	36076	604 CHISLETT ST	AGGRAVATED ASSAULT	10/8/1998	111300
1339863.021	422435.967	36076	2900 N CHARLES ST	ROBBERY	10/8/1998	261400
1353875.84	415240.189	36077	900 BRYN MAWR RD	AGGRAVATED ASSAULT	10/9/1998	50600
1353875.84	415240.189	36077	900 BRYN MAWR RD	ROBBERY	10/9/1998	50600
1348947.888	413094.4554	36078	515 KIRKPATRICK ST	ROBBERY	10/10/1998	50100
1342025.453	416161.1098	36078	700 CEDAR AV	ROBBERY	10/10/1998	230400
1367340.923	417682.5424	36078	6606 FRANKSTOWN AV	ROBBERY	10/10/1998	120800
1340561.449	418726.626	36078	1704 BELLEAU DR	AGGRAVATED ASSAULT	10/10/1998	250900
1373117.686	420295.1627	36078	7303 LEMINGTON AV	RAPE	10/10/1998	120200
1345367.582	401650.3558	36079	326 BROWNSVILLE RD	AGGRAVATED ASSAULT	10/11/1998	300100
1343436.137	401695.4147	36079	400 BAUSMAN ST	AGGRAVATED ASSAULT	10/11/1998	300100
1344969.309	405253.1713	36079	1 RENWICK ST	AGGRAVATED ASSAULT	10/11/1998	180300
1351189.036	410431.8965	36079	218 BURROWS ST	AGGRAVATED ASSAULT	10/11/1998	40200
1345414.874	395049.5602	36080	1900 BROWNSVILLE RD	AGGRAVATED ASSAULT	10/12/1998	290100
1359701.32	402024.0315	36080	500 FRAYNE ST	ROBBERY	10/12/1998	151500
1342025.453	416161.1098	36080	700 CEDAR AV	AGGRAVATED ASSAULT	10/12/1998	230400
1360702.854	416172.0802	36080	500 IVY ST	AGGRAVATED ASSAULT	10/12/1998	70900
1360702.854	416172.0802	36080	500 IVY ST	ROBBERY	10/12/1998	70900
1348459.834	414104.4569	36081	803 WHITESIDE RD	AGGRAVATED ASSAULT	10/13/1998	50900
1343514.543	415579.4297	36081	800 S CANAL ST	AGGRAVATED ASSAULT	10/13/1998	220500
1363060.218	420099.7224	36081	400 N EUCLID AV	ROBBERY	10/13/1998	111500
1344405.704	401354.9823	36082	107 REDLYN ST	ROBBERY	10/14/1998	300100
1346773.262	404439.2735	36082	2500 S EIGHTEENTH ST	ROBBERY	10/14/1998	170600
1343565.548	415396.3224	36082	800 CARPENTER WY	RAPE	10/14/1998	220500
1356311.536	418114.2557	36082	400 CEDARVILLE ST	ROBBERY	10/14/1998	80200
1371462.871	420947.0317	36082	1500 LINCOLN AV	ROBBERY	10/14/1998	120200
1334329.593	422276.3484	36082	2800 FREDERICK ST	AGGRAVATED ASSAULT	10/14/1998	271500
1349471.067	399627.2992	36083	969 CRESSWELL ST	AGGRAVATED ASSAULT	10/15/1998	160600
1348149.582	406929.4292	36083	1910 E CARSON ST	ROBBERY	10/15/1998	170200
1353641.557	410779.9931	36083	3500 FORBES AV	ROBBERY	10/15/1998	40500
1342126.183	411321.4781	36083	429 WOOD ST	ROBBERY	10/15/1998	20100
1330975.96	413015.0843	36083	1017 CHARTIERS AV	AGGRAVATED ASSAULT	10/15/1998	202000
1320864.769	415242.2536	36083	400 VILLAGE RD	AGGRAVATED ASSAULT	10/15/1998	280800
1320864.769	415242.2536	36083	400 VILLAGE RD	ROBBERY	10/15/1998	280800
1377997.624	415642.4532	36083	2340 EAST HILLS DR	AGGRAVATED ASSAULT	10/15/1998	130600
1357920.884	415848.321	36083	323 MOREWOOD AV	ROBBERY	10/15/1998	70900
1366925.974	420173.9289	36083	600 LARIMER AV	ROBBERY	10/15/1998	120400
1350777.769	412524.1182	36084	428 BURROWS ST	AGGRAVATED ASSAULT	10/16/1998	51000
1327550.483	413164.6815	36084	995 WOODLOW ST	AGGRAVATED ASSAULT	10/16/1998	281400
1377997.624	415642.4532	36084	2340 EAST HILLS DR	AGGRAVATED ASSAULT	10/16/1998	130600
1320487.77	415757.2689	36084	1800 BROADHEAD FORDING RD	ROBBERY	10/16/1998	280800
1371672.674	415991.0699	36084	700 STERRETT ST	ROBBERY	10/16/1998	130300
1363102.56	418695.3155	36084	100 S WHITFIELD ST	ROBBERY	10/16/1998	111500
1363840.763	418748.177	36084	6100 BROAD ST	AGGRAVATED ASSAULT	10/16/1998	111500
1363234.34	420487.6165	36084	503 N EUCLID AV	AGGRAVATED ASSAULT	10/16/1998	111300
1362494.177	420841.3959	36084	500 N NEGLEY AV	ROBBERY	10/16/1998	111300
1349023.824	406498.2744	36085	2131 SARAH ST	ROBBERY	10/17/1998	160900
1332468.471	409597.7406	36085	434 GREENTREE RD	ROBBERY	10/17/1998	201900
1334621.256	419069.319	36085	2000 CALIFORNIA AV	AGGRAVATED ASSAULT	10/17/1998	250700
1360172.801	419642.5322	36085	5400 PENN AV	AGGRAVATED ASSAULT	10/17/1998	80900
1331347.617	428775.4406	36085	4000 BRIGHTON RD	ROBBERY	10/17/1998	270800
1374968.688	416707.102	36086	1028 BLACKADORE ST	RAPE	10/18/1998	130100
1362072.867	421009.5365	36086	5502 MARGARETTA ST	AGGRAVATED ASSAULT	10/18/1998	111400
1342940.96	404971.2703	36087	73 BELTZHOOVER AV	RAPE	10/19/1998	180300
1339891.959	417567.9628	36087	200 SAMPSONIA ST	AGGRAVATED ASSAULT	10/19/1998	250300
1339065.229	422283.2026	36087	2600 NORWOOD AV	AGGRAVATED ASSAULT	10/19/1998	261500
1339065.229	422283.2026	36087	2600 NORWOOD AV	ROBBERY	10/19/1998	261500
1332133.678	422940.3228	36087	1729 ECKERT ST	ROBBERY	10/19/1998	271500
1341611.24	411878.0808	36088	535 LIBERTY AV	ROBBERY	10/20/1998	20100
1336333.066	417093.756	36088	1123 LIVERPOOL ST	AGGRAVATED ASSAULT	10/20/1998	210700
1370992.626	418570.1972	36088	7101 MT. VERNON ST	AGGRAVATED ASSAULT	10/20/1998	130100
1366276.128	419861.0252	36088	500 LARIMER AV	AGGRAVATED ASSAULT	10/20/1998	120800
1357689.067	399557.9697	36089	4915 SECOND AV	ROBBERY	10/21/1998	151500
1350817.31	412597.0701	36089	2500 BRACKENRIDGE ST	AGGRAVATED ASSAULT	10/21/1998	51000
1349529.017	414593.6465	36089	2400 BEDFORD AV	AGGRAVATED ASSAULT	10/21/1998	50100
1342999.889	416093.8008	36089	600 NASH ST	ROBBERY	10/21/1998	230400
1340878.95	416369.5745	36089	50 MONTGOMERY PL	ROBBERY	10/21/1998	220400
1338276.022	416856.2878	36089	1206 BRIGHTON RD	ROBBERY	10/21/1998	220600
1372002.015	416930.7025	36089	7309 IDLEWILD ST	AGGRAVATED ASSAULT	10/21/1998	130200
1341818.624	416940.1555	36089	1008 CEDAR AV	RAPE	10/21/1998	230400
1341818.624	416940.1555	36089	1008 CEDAR AV	RAPE	10/21/1998	230400
1361422.932	417920.4148	36089	326 AMBER ST	RAPE	10/21/1998	111500
1361422.932	417920.4148	36089	326 AMBER ST	ROBBERY	10/21/1998	111500
1370958.721	418832.3007	36089	1501 N LANG AV	AGGRAVATED ASSAULT	10/21/1998	130100
1357279.01	398483.3673	36090	5119 LYTLE ST	AGGRAVATED ASSAULT	10/22/1998	150100
1344490.243	402026.0661	36090	231 ROCHELLE ST	AGGRAVATED ASSAULT	10/22/1998	300100
1343909.199	403556.7613	36090	404 ALLEN ST	RAPE	10/22/1998	180300
1343909.199	403556.7613	36090	404 ALLEN ST	RAPE	10/22/1998	180300
1363527.546	406875.3227	36090	5800 FORWARD AV	AGGRAVATED ASSAULT	10/22/1998	141400
1340562.248	417004.5744	36090	1200 FEDERAL ST	AGGRAVATED ASSAULT	10/22/1998	220600
1343393.62	405378.1402	36091	700 MCLAIN ST	ROBBERY	10/23/1998	180300
1345789.839	407479.7183	36091	1 S ELEVENTH ST	ROBBERY	10/23/1998	170200
1354964.428	409770.2554	36091	403 SEMPLE ST	ROBBERY	10/23/1998	40600
1343322.346	412284.6672	36091	700 SMITHFIELD ST	ROBBERY	10/23/1998	20100
1369904.4	413984.8926	36091	132 N HOMEWOOD AV	ROBBERY	10/23/1998	140500
1351107.225	414298.6878	36091	2700 WYLIE AV	RAPE	10/23/1998	50100
1354502.173	420418.4118	36091	4051 GENEVA ST	ROBBERY	10/23/1998	90200
1362915.728	420547.0853	36091	5700 EAST LIBERTY BL	ROBBERY	10/23/1998	111500
1351371.577	420608.1662	36091	100 THIRTY-SIXTH ST	AGGRAVATED ASSAULT	10/23/1998	60300
1339326.569	421602.4806	36091	103 W MCINTYRE AV	AGGRAVATED ASSAULT	10/23/1998	261400
1349632.048	414263.0773	36092	2400 WEBSTER AV	MURDER/MANSLAUGHTER	10/24/1998	50100
1338942.298	416534.4793	36092	600 W NORTH AV	AGGRAVATED ASSAULT	10/24/1998	220600
1363591.888	421218.5853	36092	703 N EUCLID AV	ROBBERY	10/24/1998	111300
1342072.022	425162.5102	36092	639 MT. PLEASANT RD	AGGRAVATED ASSAULT	10/24/1998	260900
1346009.353	394150.5577	36093	2055 HAZELDELL ST	ROBBERY	10/25/1998	290200
1343416.77	401986.4859	36093	400 ROCHELLE ST	ROBBERY	10/25/1998	300100
1327941.872	413934.3434	36093	960 WOODLOW ST	AGGRAVATED ASSAULT	10/25/1998	281400
1377409.32	414247.4373	36093	2100 EAST HILLS DR	AGGRAVATED ASSAULT	10/25/1998	130600
1337230.412	415178.7784	36093	801 ALLEGHENY AV	ROBBERY	10/25/1998	210800
1320409.742	415275.6922	36093	584 VILLAGE RD	RAPE	10/25/1998	280800
1330379.362	416102.3975	36093	2433 GLEN MAWR AV	AGGRAVATED ASSAULT	10/25/1998	201800
1368718.816	417274.787	36093	6815 FRANKSTOWN AV	AGGRAVATED ASSAULT	10/25/1998	120700
1370456.831	418518.3254	36093	7015 KEDRON ST	AGGRAVATED ASSAULT	10/25/1998	130100
1367479.614	418957.0794	36093	6500 WINSLOW ST	RAPE	10/25/1998	120400
1369044.442	419783.2778	36093	6600 ROWAN ST	ROBBERY	10/25/1998	120300
1360887.585	398776.8821	36094	966 ROSELLE CT	AGGRAVATED ASSAULT	10/26/1998	150400
1346496.034	412858.0455	36094	1800 ROWLEY ST	ROBBERY	10/26/1998	30500
1355780.866	415130.0429	36094	4600 CENTRE AV	AGGRAVATED ASSAULT	10/26/1998	50700
1372855.319	415605.0838	36094	7602 KELLY ST	ROBBERY	10/26/1998	130400
1336406.131	416986.0255	36094	1112 WARLO ST	AGGRAVATED ASSAULT	10/26/1998	210700
1339495.421	417153.8556	36094	1225 WOLFRUM ST	RAPE	10/26/1998	220600
1346640.816	419249.0097	36094	1509 HATTERAS ST	AGGRAVATED ASSAULT	10/26/1998	240600
1361522.432	420057.7375	36094	229 N FAIRMONT ST	AGGRAVATED ASSAULT	10/26/1998	111400
1343592.893	403705.9536	36095	316 WALTER ST	ROBBERY	10/27/1998	180300
1339947.711	407097.5195	36095	40 SOUTHERN AV	ROBBERY	10/27/1998	191400
1363792.96	409860.9435	36095	5800 FORBES AV	ROBBERY	10/27/1998	140800
1342464.001	411826.9177	36095	550 WOOD ST	ROBBERY	10/27/1998	20100
1343346.842	412406.7341	36095	900 LIBERTY AV	ROBBERY	10/27/1998	20100
1353762.192	422292.3103	36095	4405 BUTLER ST	ROBBERY	10/27/1998	90100
1355095.922	425168.0264	36095	5147 BUTLER ST	ROBBERY	10/27/1998	101100
1343741.308	399848.2494	36096	300 MCKINLEY AV	ROBBERY	10/28/1998	300100
1342986.383	410230.2929	36096	522 THIRD AV	AGGRAVATED ASSAULT	10/28/1998	20100
1343346.842	412406.7341	36096	900 LIBERTY AV	ROBBERY	10/28/1998	20100
1342356.829	416244.2042	36096	510 E OHIO ST	AGGRAVATED ASSAULT	10/28/1998	230400
1363456.786	418812.746	36096	132 N HIGHLAND AV	AGGRAVATED ASSAULT	10/28/1998	111500
1363456.786	418812.746	36096	132 N HIGHLAND AV	ROBBERY	10/28/1998	111500
1352786.12	421080.6689	36096	3937 BUTLER ST	ROBBERY	10/28/1998	60300
1353518.475	423198.0728	36096	4522 MODOC AV	ROBBERY	10/28/1998	90100
1343999.308	403102.3122	36097	300 ORCHARD PL	ROBBERY	10/29/1998	300100
1361998.48	404355.8657	36097	4236 MURRAY AV	ROBBERY	10/29/1998	151700
1372697.763	415215.9563	36097	7600 HAMILTON AV	AGGRAVATED ASSAULT	10/29/1998	130400
1372697.763	415215.9563	36097	7600 HAMILTON AV	ROBBERY	10/29/1998	130400
